date name_first_line
2012-05-30T16:29:42Z "Merge pull request #43 from garyrussell/AMQP-239"
2012-05-30T16:27:49Z "AMQP-239 DLE/DLQ Documentation"
2012-05-30T15:25:25Z "Merge pull request #44 from garyrussell/AMQP-238"
2012-05-30T15:06:42Z "AMQP-238 SF Version 3.0.5 -> 3.0.7"
2012-05-30T03:16:53Z "Merge pull request #41 from garyrussell/AMQP-198"
2012-05-30T03:14:24Z "AMQP-198 Document Mixed Queue Arg Types"
2012-05-30T03:08:18Z "Merge pull request #40 from garyrussell/AMQP-237"
2012-05-30T03:06:53Z "AMQP-237 Remove JavaDoc Warnings"
2012-05-24T14:48:09Z "Merge pull request #39 from garyrussell/AMQP-236"
2012-05-24T14:47:19Z "AMQP-236 Remove DOS Newlines"
2012-05-24T14:46:19Z "Merge pull request #38 from garyrussell/AMQP-232"
2012-05-22T11:35:48Z "AMQP-232 Failing Tests (Timeout)"
2012-05-18T18:43:31Z "Merge pull request #36 from garyrussell/AMQP-234"
2012-05-18T18:42:11Z "AMQP-234 Create 1.1 Schema"
2012-05-18T18:35:09Z "Merge pull request #37 from garyrussell/AMQP-232"
2012-05-18T13:23:32Z "AMQP-232 Fix Failing Integration Tests"
2012-05-16T15:31:44Z "Merge pull request #35 from garyrussell/AMQP-233"
2012-05-16T15:30:50Z "AMQP-233 Allow Returns without Confirms"
2012-05-16T00:56:18Z "Merge pull request #34 from garyrussell/AMQP-232"
2012-05-16T00:41:26Z "AMQP-232 Wait for Shutdown"
2012-05-14T16:35:11Z "Merge pull request #33 from garyrussell/AMQP-231"
2012-05-14T16:34:28Z "AMQP-231 Failing Integration Tests"
2012-05-11T17:08:20Z "[maven-release-plugin] prepare for next development iteration"
2012-05-11T17:03:23Z "[maven-release-plugin] prepare release 1.1.0.RELEASE"
2012-05-11T16:16:21Z "Merge pull request #32 from garyrussell/AMQP-226"
2012-05-11T16:10:29Z "AMQP-226 Bump Spring Retry Version to 1.0.1"
2012-05-11T12:15:11Z "Merge pull request #31 from ghillert/AMQP-193"
2012-05-11T03:43:20Z "AMQP-193 - Add RabbitTransactionManager to RefDoc"
2012-05-10T20:38:41Z "Merge pull request #30 from olegz/AMQP-207"
2012-05-10T20:37:39Z "AMQP-207 XSD Documentation"
2012-05-10T18:11:01Z "Merge pull request #14 from SamNelson/AMQP-202"
2012-05-10T18:07:45Z "passing basic tests"
2012-05-10T17:56:49Z "Merge pull request #28 from ghillert/AMQP-228"
2012-05-10T17:55:57Z "AMQP-228 - Doc - Fix Incorrect Code Samples"
2012-05-10T17:52:59Z "Merge pull request #29 from garyrussell/AMQP-201"
2012-05-10T17:51:44Z "AMQP-201 Exchange-to-Exchange Binding"
2012-05-10T17:50:12Z "Merge pull request #27 from garyrussell/AMQP-215"
2012-05-10T17:48:56Z "AMQP-215 Federated Exchange Support"
2012-05-10T17:44:55Z "Merge pull request #19 from garyrussell/AMQP-219"
2012-05-10T17:44:07Z "AMQP-219 RabbitTemplate Conversion With Message"
2012-05-10T17:41:56Z "Merge pull request #26 from garyrussell/AMQP-213"
2012-05-10T15:59:28Z "AMQP-213 Publisher Confirms/Returns"
2012-05-10T14:49:43Z "Merge pull request #24 from garyrussell/AMQP-206c"
2012-05-10T14:48:38Z "AMQP-206 Support Rabbit HA"
2012-05-10T14:41:20Z "Merge pull request #25 from garyrussell/AMQP-225"
2012-05-10T14:40:09Z "AMQP-225 Add Support for External Executor"
2012-05-10T13:02:55Z "Merge pull request #18 from edscriven/master"
2012-05-10T13:00:09Z "AMQP-208 Polishing"
2012-05-10T12:59:30Z "AMQP-208 Default Exchange and Bindings"
2012-04-09T17:51:37Z "Merge pull request #21 from garyrussell/AMQP-221"
2012-04-09T17:50:27Z "AMQP-221 Support Dead Letter Queues"
2012-04-09T17:46:21Z "Merge pull request #23 from garyrussell/AMQP-223"
2012-04-09T17:45:04Z "AMQP-223 Fix Consumer Thread Management"
2012-04-09T16:55:31Z "Merge pull request #16 from garyrussell/AMQP-195"
2012-04-09T16:54:32Z "AMQP-195 Update AMQP Client to 2.7.1"
2012-04-06T17:05:15Z "Merge pull request #22 from jamescarr/AMQP-222"
2012-04-06T17:03:32Z "AMQP-222 Configure Content Type When Marshalling"
2012-03-23T14:16:49Z "Merge pull request #15 from jamescarr/AMQP-200"
2012-03-23T14:11:44Z "AMQP-200 changes log messages from debug to warn"
2011-11-15T13:20:06Z "Add stupid m2e config for STS 2.8"
2011-09-11T16:05:54Z "AMQP-190: prevent channel leak in RabbitTemplate with external transaction"
2011-08-24T17:33:04Z "Add info to poms for Central release"
2011-08-24T17:32:40Z "Move assertion out of finally block"
2011-08-24T16:24:42Z "Tweaks for release to central + copyright notice"
2011-08-24T16:24:07Z "Tweak release notes"
2011-08-24T14:05:49Z "[maven-release-plugin] prepare for next development iteration"
2011-08-24T14:05:34Z "[maven-release-plugin] prepare release 1.0.0.RELEASE"
2011-08-23T15:17:53Z "typos in README"
2011-08-23T15:13:38Z "more doc polishing"
2011-08-23T14:19:26Z "polished docs"
2011-08-23T13:48:41Z "updated docs now that SingleConnectionFactory is in src/test only"
2011-08-23T13:03:47Z "moved SingleConnectionFactory to src/test"
2011-08-23T07:38:17Z "Bump spring-retry to 1.0.0.RELEASE"
2011-08-22T22:10:39Z "minor changes in docs"
2011-08-22T21:47:14Z "minor javadoc correction"
2011-08-22T21:41:42Z "AMQP-189 Exchanges are now durable by default"
2011-08-19T21:53:20Z "Update docs for 1.0.0"
2011-08-19T19:08:54Z "Add Javadocs for RabbitTemplate"
2011-08-09T15:36:46Z "AMQP-187 added integration tests for new template methods"
2011-08-09T15:06:36Z "AMQP-187 added convertSendAndReceive methods that accept a MessagePostProcessor callback"
2011-08-09T13:49:26Z "[maven-release-plugin] prepare for next development iteration"
2011-08-09T13:49:09Z "[maven-release-plugin] prepare release 1.0.0.RC3"
2011-08-09T13:41:39Z "Tidy up fatal error message in for failed listener restart"
2011-08-09T12:06:52Z "AMQP-186: add placeholder support to container parser"
2011-08-09T08:00:45Z "AMQP-186: enable placeholders in some corners of XSD"
2011-08-05T02:12:14Z "avoiding potential NPE in setReplyToAddress()"
2011-08-02T15:46:57Z "AMQP-183: fix big introduced in MessageProperties"
2011-08-02T14:27:18Z "AMQP-185 fixed typo in warning message"
2011-07-30T10:22:15Z "AMQP-183: make replyTo property in MessageProperties literal, and supply Address variants for those who like the URL convention"
2011-07-28T08:12:11Z "Add integration test for message post processor in RabbitTemplate"
2011-07-26T12:45:26Z "AMQP-183: tweak synchronized block to try and avoid race where channel is closed before it is used"
2011-07-26T12:35:17Z "AMQP-174: Prepare POM for release"
2011-07-21T15:11:08Z "AMQP-183: Fix channel isOpen() to use target directly in proxy"
2011-07-21T12:42:34Z "AMQP-181: remove reference to old base class config"
2011-07-12T11:50:26Z "AMQP-174: updates to poms for 1.0.0"
2011-07-12T11:45:36Z "AMQP-37: added release-process.md"
2011-07-12T10:09:51Z "AMQP-142: added content to quick start"
2011-07-12T09:40:54Z "AMQP-178: make named queue durable by default"
2011-07-12T09:40:54Z "AMQP-177: fix template.mf to generate bundles depending on rabbit 2.5"
2011-07-11T21:04:49Z "AMQP-176 replaced Spring-WS footer with Spring AMQP"
2011-07-05T20:34:31Z "AMQP-179: fix Queue constructor call"
2011-06-27T11:51:48Z "AMQP-175: Upgrade to rabbit 2.5.0"
2011-06-26T11:41:37Z "[maven-release-plugin] prepare for next development iteration"
2011-06-26T11:41:24Z "[maven-release-plugin] prepare release 1.0.0.RC2"
2011-06-15T09:31:30Z "Remove some duplication between RabbitUtils and ConnectionFactoryUtils"
2011-06-04T09:23:20Z "AMQP-171: fix recovery on connection close - need to clear delivery tags more carefully"
2011-06-03T16:34:30Z "AMQP-172: move ChannelListener to base class connection factory"
2011-06-02T11:08:39Z "AMQP-172, AMQP-171: fix bug introduced by earlier commit (consumer not clearing its tags), and refactor connection factory implementations"
2011-06-02T06:05:58Z "AMQP-172: add ChannelListener to CachingConnectionFactory"
2011-06-01T20:12:10Z "AMQP-173 added setters for the MessagePropertiesConverter strategy on RabbitTemplate as well as SimpleMessageListenerContainer"
2011-06-01T19:43:11Z "AMQP-173 added MessagePropertiesConverter strategy and DefaultMessagePropertiesConverter implementation"
2011-06-01T14:12:01Z "AMQP-171: move some of commit/rollback responsibility to the consumer"
2011-06-01T14:10:11Z "Add slight delay to try and avoid integration test failures"
2011-06-01T14:09:49Z "Add central profile for GA releases"
2011-05-31T16:32:16Z "minor typo: requires -> required"
2011-05-27T21:00:23Z "converting header values that are not supported types in the underlying write operations"
2011-05-27T18:15:37Z "AMQP-170 AMQP headers of LongString type are now converted to a java.lang.String if 1024 bytes or smaller, else the header value will be the DataInputStream retrieved from that LongString instance"
2011-05-12T10:20:54Z "AMQP-169: Add explicit import for spring jmx"
2011-05-11T12:34:56Z "AMQP-168: fix txSize efficiency (committing too frequently) and retry (not committing on recovery)"
2011-05-11T12:34:41Z "Build: switch docbook generatiom phase to speed up local install"
2011-05-10T13:22:22Z "Use basicNack instead of basicReject"
2011-05-10T08:26:04Z "Revert BrokerTestUtils to not use tracer"
2011-05-10T08:19:15Z "AMQP-166: add better connection recovery in CachingCOnnectionFactory"
2011-05-04T12:51:11Z "Fix links in Javadocs"
2011-05-04T12:48:32Z "Tidy up recovery in SMLC"
2011-05-04T12:48:27Z "Remove references to MessageCreator in user guide"
2011-04-27T12:42:59Z "AMQP-165: explicitly destory connection factory in Log4j Appender"
2011-04-27T10:40:47Z "AMQP-164: add integration for bindings in XML"
2011-04-27T09:33:22Z "AMQP-164: fixed parsers"
2011-04-27T09:07:31Z "AMQP-163: add tests for message listener adapter"
2011-04-24T04:31:04Z "Added validation for null values."
2011-04-20T17:10:33Z "AMQP-160: adjust binding parser so values can be externalized"
2011-04-20T17:00:22Z "AMQP-156: remove connectionTimeout from AmqpAppender"
2011-04-19T17:53:54Z "updated binding parser logic to accomodate refactored generic Binding class"
2011-04-18T16:25:18Z "Comment over new replyTimeout use"
2011-04-18T16:11:38Z "AMQP-156: Changed connectionTimeout to replyTimeout to more accurately describe its function. Also added a call to set this value on the RabbitTemplate instance."
2011-04-18T15:29:17Z "AMQP-160: CustomExchange concrete type"
2011-04-18T15:24:36Z "AMQP-160, AMQP-161: Custom exchanges and exchange bindings"
2011-04-18T15:20:06Z "Modify Binding to support more generic contracts"
2011-04-18T15:04:43Z "AMQP-149: count down latch before waiting for re-connect."
2011-04-18T08:41:48Z "AMQP-143: from->bind"
2011-04-17T07:24:22Z "AMQP-157: add boolean flags to log4j appender"
2011-04-17T07:08:33Z "Add extra integration test for vhost"
2011-04-08T12:34:56Z "AMQP-155: add throwable"
2011-04-06T12:20:21Z "AMQP-150: add extra call to listener"
2011-04-06T12:19:58Z "AMQP-147: added <rabbit:template/> and <rabbit:connection-factory/> (the latter is more useful)"
2011-04-06T10:25:29Z "AMQP-150: fix some internals of connection factories so the RabbitAdmin behaves correctly"
2011-04-06T08:12:35Z "AMQP-151: Ensure Connection.close() is called on the right target connection"
2011-04-06T07:30:22Z "AMQP-148: simplify lazy initialization of SMLC"
2011-04-05T17:24:32Z "AMQP-148: lazy initialization of SMLC"
2011-04-05T08:10:25Z "AMQP-145: fix docos refs to samples"
2011-04-05T07:46:11Z "Add tests for default listener container configuration"
2011-04-01T07:25:47Z "Fix retry declaration in manifest"
2011-03-31T20:15:18Z "Add integration test for TTL, plus extra constructors for connection factories"
2011-03-31T18:38:31Z "updated template.mf to include explicit org.springframework.erlang version range and also increased upper bound of com.rabbitmq version range to 3.0.0 (non-inclusive)"
2011-03-31T15:11:22Z "[maven-release-plugin] prepare for next development iteration"
2011-03-31T15:11:10Z "[maven-release-plugin] prepare release 1.0.0.RC1"
2011-03-31T14:39:21Z "AMQP-140: re-organise, move BrokerAdmin and fix integration tests"
2011-03-31T14:01:44Z "AMQP-32 fixing javadoc warnings"
2011-03-31T13:59:46Z "AMQP-32 fixing javadoc warnings"
2011-03-31T13:57:12Z "AMQP-32 fixing javadoc warnings"
2011-03-31T13:49:34Z "AMQP-32 fixing javadoc warnings"
2011-03-31T13:46:34Z "AMQP-32 fixing javadoc warnings"
2011-03-31T13:30:19Z "AMQP-141: create base class for converters"
2011-03-31T13:29:50Z "Tidy up some TODOs"
2011-03-31T12:27:04Z "FIx build issues for RC1"
2011-03-31T12:06:50Z "Segregate broker-integration from integration profile, so the tests can pass once before RC1"
2011-03-31T11:40:05Z "Re-org assembly filesets and re-use README.md"
2011-03-31T11:27:51Z "AMQP-117: brush up docs with namespace examples"
2011-03-31T08:38:38Z "AMQP-137: Align logger test and appender internals with project norms"
2011-03-31T08:34:48Z "AMQP-137: Added AMQP Log4J appender to spring-rabbit"
2011-03-29T16:38:23Z "AMQP-128 removed 'recoverAsync' method from RabbitBrokerOperations (interface) and RabbitBrokerAdmin (implementation)"
2011-03-28T20:48:10Z "AMQP-107 added tests for concurrent consumers"
2011-03-28T20:40:15Z "AMQP-107 added test for queue names in addition to queue instances"
2011-03-28T19:49:44Z "AMQP-107 added test for multiple queues with SimpleMessageListenerContainer"
2011-03-28T17:17:08Z "AMQP-136: move txSelect() to Connection impl"
2011-03-28T17:17:08Z "Javadocs and extra integration test"
2011-03-28T17:04:09Z "AMQP-133 added test for 'advice-chain' attribute in the <listener-container> element"
2011-03-28T14:50:01Z "AMQP-133 added the 'advice-chain' attribute to the <listener-container> element in the XSD"
2011-03-28T14:43:16Z "AMQP-133 added support in listener-container parser class for 'advice-chain' attribute"
2011-03-28T14:19:51Z "INT-136: Weaken checks for concurrent initialization"
2011-03-28T12:50:15Z "AMQP-131: remove config base classes - they really were adding no value (copied to samples)"
2011-03-28T11:06:45Z "AMQP-103, AMQP-126: add tests for re-declaration and fix bug exposed in tx handling"
2011-03-28T07:47:58Z "Move README to correct place"
2011-03-28T07:30:41Z "AMQP-134: revert to vanilla logging"
2011-03-25T18:29:06Z "AMQP-132: Add retry configuration conveniences and abstractions"
2011-03-25T13:19:04Z "Tidy up dependencies"
2011-03-25T12:34:48Z "AMQP-103: extend integration tests"
2011-03-25T12:25:32Z "Remove reference to Java 6 constructor"
2011-03-25T12:25:32Z "AMQP-103: added integration test for declarative retry"
2011-03-25T12:25:32Z "AMQP-130: always wait for listeners to attempt to start before container decides it has started"
2011-03-25T12:25:32Z "AMQP-120: add setter for ObjectMapper"
2011-03-24T19:19:06Z "AMQP-54 fixed typos in code samples"
2011-03-23T18:09:06Z "Knock off some trivial TODOs"
2011-03-23T17:47:53Z "AMQP-129: allow client RuntimeExceptions to propagate in RabbitTemplate"
2011-03-23T17:16:12Z "AMQP-127: align parsers and XSD and defaults in domain"
2011-03-23T14:52:26Z "AMQP-125: add custom lock manager and tests"
2011-03-22T21:57:57Z "AMQP-124: comment out syserr in test"
2011-03-22T21:57:28Z "AMQP-124: make Message.toString() more informative if byte[] body"
2011-03-22T18:29:25Z "AMQP-124: make Message.toString() more robust"
2011-03-22T17:49:23Z "AMQP-105: Added bundlor config to fail on warnings and fixed problems with existing templates"
2011-03-22T17:28:48Z "AMQP-111: add AnonymousQueue and a load of changes to namespace to support it"
2011-03-22T15:13:41Z "AMQP-123: Support for String[] queueNames in MLC"
2011-03-22T13:55:22Z "Add -P integration profile for tests involving broker"
2011-03-22T13:17:17Z "Remove cycle by co-locating RabbitAccessor with its utilities"
2011-03-22T12:39:59Z "AMQP-122: defer declarations until first use of Connection"
2011-03-22T10:17:16Z "Add BROKER_INTEGRATION_TEST system property for broker tests"
2011-03-22T08:34:44Z "AMQP-122: Add ConnectionListener"
2011-03-19T08:56:25Z "AMQP-104: tidy up distro and remove samples"
2011-03-15T15:33:06Z "AMQP-121: change concurrency attribute parsing"
2011-03-14T17:49:12Z "AMQP-118: removed template constructor from RabbitAdmin"
2011-03-14T16:48:47Z "AMQP-114: tweak concurrency protection in consumer startup detection"
2011-03-14T16:41:04Z "AMQP-114: rethrow ListenerStartupFatalException if any detected on startup"
2011-03-14T14:39:57Z "AMQP-113, AMQP-112: backoff and sleep when listener container fails to connect"
2011-03-14T12:00:13Z "AMQP-109: catch and log exception during stop"
2011-03-14T08:34:38Z "AMQP-110: remove rabbit- prefix from some attributes"
2011-03-14T06:05:44Z "AMQP-110 - Renamed <rabbit:rabbit-admin/>  to <rabbit:admin/>"
2011-03-13T15:34:11Z "Change default fallback behaviour of MLC if caching connections"
2011-03-12T09:41:19Z "AMQP-106 Added namespace support for rabbit-admin."
2011-03-12T09:37:15Z Ignores
2011-03-11T18:19:21Z "Moved samples to separate repo"
2011-03-08T15:49:24Z "Update Eclipse meta data for stocks sample"
2011-03-08T15:49:21Z "Update samples poms to point to M3"
2011-03-08T15:49:17Z "Fix SimpleMessageListenerContainer to set concurrentConsumers for a SingleConnectionFactory"
2011-03-08T08:59:30Z "Fix releaseType for .ZIP upload"
2011-03-07T14:32:32Z "Rename confusing test method"
2011-03-07T11:07:23Z "[maven-release-plugin] prepare for next development iteration"
2011-03-07T11:07:14Z "[maven-release-plugin] prepare release 1.0.0.M3"
2011-03-07T10:36:48Z "Fix container startup to not initialize connection until start()"
2011-03-07T10:26:07Z "Add section to docs"
2011-03-03T22:30:04Z "AMQP-16 added namespace support for 'listener-container'"
2011-03-03T18:40:04Z "AMQP-19 added send-and-receive methods to AmqpTemplate and RabbitTemplate"
2011-03-01T09:05:08Z "AMQP-101: unignore tests"
2011-03-01T08:58:14Z "AMQP-101 Added tests-cases to test ErrorHandler invokations from listener container."
2011-03-01T08:15:55Z "Convert namespace test from integration to unit test"
2011-02-28T21:09:00Z "Attempt to fix build with broken hamcrest dependency"
2011-02-24T17:42:34Z "AMQP-44: refactor SimpleMessageListenerContainer to use Advice for transactions - opens up possibility to apply retry advice"
2011-02-23T17:47:51Z "AMQP-99: add moduleAdapter to RabbitBrokerAdmin (module%function->module%function) top adapt to older versions of the RPC server"
2011-02-23T14:35:55Z "AMQP-44: implement some basic re-connect logic mainly to support async use cases"
2011-02-21T10:11:15Z "Re-organise broker admin integration tests"
2011-02-21T10:10:33Z "AMQP-100: Add AcknowledgeMode to complement channelTransacted (boolean)"
2011-02-17T21:23:08Z "[AMQP-99] AmqpBrokerAdminIntegrationTests failing with new rabbit server (2.3.1)"
2011-02-17T21:01:35Z "Updating .gitignore for idea"
2011-02-15T16:09:45Z "AMQP-75: Add test for prefetch and container lifecycle"
2011-02-15T15:47:47Z "AMQP-75: fix graceful shutdown when transactional"
2011-02-11T11:16:05Z "AMQP-65: delete ops return boolean"
2011-02-10T17:31:29Z "AMQP-55: fix typo"
2011-02-04T15:59:21Z "AMQP-10: Add more features to broker admin to allow customization of runtime for UN*X"
2011-02-04T15:56:46Z "Upgrade to rabbit client 2.3.0 (still works with 2.1.0 broker)"
2011-02-03T15:38:43Z "Fix formatting in README"
2011-02-03T15:35:49Z "AMQP-60: strip down XSD and implement parsers for basic bindings"
2011-02-03T09:48:18Z "AMQP-95: suppress compiler warnings"
2011-02-03T09:43:36Z "AMQP-95: add @author tags"
2011-02-03T09:43:18Z "AMQP-95: changed ClassMapper interface to use MessageProperties to increse flexibility"
2011-01-28T17:29:25Z "AMQP-97: add cookie in constructor"
2011-01-24T16:23:30Z "AMQP-96: use default hostname if none provided"
2011-01-24T12:46:38Z "AMQP-59: remove line from pom"
2011-01-11T14:33:33Z "AMQP-59: Merge admin project"
2011-01-07T13:12:00Z "Add extra tests for Json converter"
2010-12-24T09:44:28Z "[maven-release-plugin] prepare for next development iteration"
2010-12-24T09:44:16Z "[maven-release-plugin] prepare release 1.0.0.M2"
2010-12-24T09:42:32Z "Remove error in javadoc config (Maven version problem?)"
2010-12-24T09:40:17Z "Remove snapshot dependency"
2010-12-24T09:35:35Z "fix scm links in POM"
2010-12-22T13:34:08Z "Add author tag"
2010-12-22T13:30:37Z "AMQP-10: check UN*X broker admin"
2010-12-22T13:30:15Z "Add TX docs for M2 release"
2010-12-22T12:06:46Z "Add tx section"
2010-12-22T11:11:32Z "AMQP-68: un-ignore test"
2010-12-22T11:11:30Z "AMQP-68: add transactional flag for channel creation"
2010-12-22T11:11:23Z "AMQP-68: Introduce new Connection interface"
2010-12-13T16:24:01Z "Tidy up dependencies"
2010-12-13T15:37:32Z "AMQP-80: clarify test inputs"
2010-12-13T15:31:41Z "Add ignores"
2010-12-08T16:34:47Z "Add integration test for fanout"
2010-12-08T16:34:28Z "Add note about rebase"
2010-11-30T10:42:19Z "Add code convention housekeeping guidleines"
2010-11-29T11:31:54Z "Fixed forum link"
2010-11-28T12:02:35Z "Add committer agreement link"
2010-11-17T16:47:52Z "Added a space in pom to test a change"
2010-11-17T15:57:46Z "Add simple readme"
2010-11-16T09:57:56Z "AMQP-68: Add @Ignored tests for mixed tx/notx"
2010-11-16T09:56:46Z "Tweak BrokerRunning so that static use isn't prevented"
2010-11-15T12:25:18Z "AMQP-49: add first cut of RabbitTransactionManager"
2010-11-11T15:58:37Z "AMQP-33: fix manifests"
2010-11-11T14:19:41Z "Add integration test for non-default exchange"
2010-11-11T13:58:23Z "Consolidate test set up code in the BrokerRunning rule"
2010-11-11T10:38:34Z "AMQP-36: added scm to pom"
2010-11-11T10:27:33Z "AMQP-81: add serializer message converter"
2010-11-11T10:27:28Z "AMQP-63: add classloader and codebaseUrl to SimpleMessageConverter"
2010-11-11T09:13:00Z "AMQP-76: removed flags for mandatory* in RabbitTemplate"
2010-11-11T09:03:56Z "AMQP-73: add integration test"
2010-11-10T21:42:11Z "AMQP-69, AMQP-73, AMQP-61: some big changes to transaction handling"
2010-11-10T20:38:20Z "Work around compiler bug"
2010-11-08T10:47:54Z "Add local version of multicast main, and tidy up integration tests"
2010-11-05T13:44:59Z "AMQP-67: add additional higher scale test for listener and fix bug"
2010-11-04T18:14:49Z "AMQP-74: add retry to test to avoid issues with async operations"
2010-11-04T17:00:42Z "AMQP-74: Add more integration tests for RabbitTemplate"
2010-11-01T19:05:18Z "Fix broker integration tests so erlang process is closed"
2010-11-01T18:17:32Z "AMQP-64: fix re-delivery problem caused by misuse of basicReject"
2010-11-01T17:20:02Z "AMQP-64: tweak integration test.  Found problem with rollback in listener."
2010-10-31T18:02:23Z "AMQP-70: add integration test for send and receive"
2010-10-29T17:06:58Z "AMPQP-67: Add async support for rollback"
2010-10-22T18:37:35Z "AMQP-43: fix refresh of target channel after exception (also fixes integration test failure when broker is first started)"
2010-09-30T15:59:16Z "More fix for Java 5 + tweak dependencies"
2010-09-30T15:54:00Z "Add missing file"
2010-09-30T15:27:07Z "Fix for Java 5 + tweak dependencies"
2010-09-29T16:14:21Z "Fix integration tests for Windows"
2010-09-29T16:05:52Z "Update deps in samples"
2010-09-29T16:00:25Z "Fix jcl dependency"
2010-09-29T15:03:06Z "Add logger to unit test"
2010-09-29T14:37:44Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-09-29T14:34:52Z "RabbitBrokerAdmin now uses SingleConnectionFactory"
2010-09-29T12:36:04Z "AMQP-61: add TX synch support and some integration tests"
2010-09-27T22:36:30Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-09-27T22:36:01Z "add missing files for AMQP-58 (Support for caching of OtpConnections)"
2010-09-27T19:22:21Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-09-27T19:07:02Z "AMQP-58 - Support for caching of OtpConnections"
2010-09-27T16:36:08Z "Some improvements to the admin module:"
2010-09-06T14:49:22Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-09-06T14:46:39Z "Copy in javadocs from JInterface regarding use of node names."
2010-09-06T14:46:05Z "Add an assert to template.executeAndConvertRpc using absolute value function available in erlang."
2010-08-27T17:25:03Z "AMQP-57 updated Rabbit client version from 1.8.1 to 2.0.0. This required one change in RabbitTemplate due to a change in the Channel.basicConsume() method we were using"
2010-08-13T20:18:48Z "AMQP-40 MessageProperties is now a class instead of an interface. Removed the RabbitMessageProperties implementation. Now, the mapping between Rabbit's BasicProperties, Envelope, etc. and our MessageProperties is handled in two RabbitUtils methods: extractBasicProperties(..) and createMessageProperties(..)"
2010-08-11T21:45:32Z "AMQP-23 updated binding builder for more fluent style when working with Headers Exchanges"
2010-08-09T22:03:30Z "AMQP-23 added matchingAll(map), matchingAny(map), matchingAll(String... keys), and matchingAny(String... keys) methods, but still considering more 'fluent' method names"
2010-08-09T20:06:23Z "AMQP-23 added support for HeadersExchange"
2010-08-09T19:28:25Z "AMQP-51 replaced ExchangeType enum with ExchangeTypes abstract class defining String-based constants for the standard Exchange type names"
2010-08-09T17:57:07Z "AMQP-46, AMQP-30 RabbitAdmin now declares all Exchanges, Queues, and Bindings that have been defined in the same ApplicationContext as the RabbitAdmin itself"
2010-08-06T17:54:58Z "Merge branch 'master' of git.springsource.org:spring-amqp/spring-amqp"
2010-08-06T17:54:27Z "added comment to declareQueue method in RabbitAdmin"
2010-08-06T14:19:40Z "Clean up new JavaDoc warnings"
2010-08-06T01:25:17Z "AMQP-41 removed MessageCreator interface, AmqpTemplate methods take the Message object now instead"
2010-08-06T01:00:27Z "AMQP-19 added the 'convertSendAndReceive' method"
2010-08-06T00:38:14Z "AMQP-19 now returning null Address if 'replyTo' property is null in  RabbitMessageProperties"
2010-08-04T22:06:31Z "adjusted Address class and reply-to logic in MessageListenerAdapter"
2010-08-03T23:30:12Z "added null check for setting of correlationId property"
2010-08-03T23:28:39Z "updates to Address parsing"
2010-08-03T13:55:59Z "AMQP-38 checking for null before converting deliveryMode to int"
2010-08-02T21:52:30Z "AMQP-38 modified toString on Message to always return at least the toString() result of the body itself as long as the body is not null"
2010-08-02T21:08:52Z "AMQP-38 avoiding NPE in Message's getBodyContentAsString() method"
2010-08-02T17:50:36Z "AMQP-21 removed no-arg constructor for RabbitAdmin. Either RabbitTemplate or ConnectionFactory must be provided via constructor (no longer a need to implement InitializingBean to validate either)."
2010-08-02T16:51:39Z "AMQP-29 junit dependency overrides 'test' with 'compile' scope in the spring-rabbit-admin pom"
2010-08-02T16:47:50Z "AMQP-29 spring-test overrides 'test' with 'compile' scope in the spring-rabbit-admin pom"
2010-08-02T16:43:39Z "AMQP-29 spring-test and junit dependencies are now declared with 'test' scope in the parent pom"
2010-08-02T14:14:14Z "AMQP-34 added setVirtualHost method to SingleConnectionFactory"
2010-07-30T08:23:43Z "ChannelAwareMessageListener is no longer generic"
2010-07-29T21:21:19Z "Eliminate commented method from ExecuteWatchdog"
2010-07-29T21:19:46Z "Eliminate javadoc warnings"
2010-07-29T17:19:23Z "Remove unnecessary casts"
2010-07-29T16:51:42Z "Ignore unchecked cast in test"
2010-07-29T16:51:09Z "Remove dead code and unused imports"
2010-07-29T16:50:09Z "Fix 'raw type' warnings. No significant API changes."
2010-07-29T15:14:38Z "Suppress serialization warnings"
2010-07-19T19:53:21Z "add snapshot repositories back into parent and sample poms"
2010-07-18T16:38:00Z "maven now specifies classpath for ant s3 task"
2010-07-18T16:10:57Z "polishing antrun s3 task integration post-redeployment of M1 dist zips"
2010-07-18T14:07:57Z "quick hardcoded impl for getting AMQP and AMQPNET milestones up on the community page"
2010-07-18T13:11:56Z "whitespace in pom"
2010-07-18T13:08:34Z "updated .gitignore, removed unnecessary .gitignores in child directories"
2010-07-18T13:08:05Z "stubbed out maven-antrun-plugin and ant buildfile for doing s3 uploads"
2010-07-18T12:37:18Z "removed root .project file"
2010-07-17T20:47:53Z "AMQP-28 added groups to javadoc configuration"
2010-07-16T19:48:52Z "reverted version from M1 to BUILD-SNAPSHOT"
2010-07-16T18:42:44Z "added milestone repository all around"
2010-07-16T18:20:13Z "s/springsource.org/springframework.org on maven repos"
2010-07-16T18:07:05Z "Incremented POM versions to 1.0.0.M1"
2010-07-16T17:49:17Z "updated version for stocks sample pom"
