date,name_first_line
2012-03-29T14:47:38Z,improve lifecycle of RedisMessageListenerContainer
2012-03-29T14:36:17Z,fix SetOperations#randomMember operation
2011-12-14T21:01:58Z,+ bump version (to 1.0.1.BUILD-SNAPSHOT)
2011-12-14T15:10:38Z,+ prepare for release
2011-12-13T19:36:01Z,+ upgrade to Spring 3.1 GA
2011-12-13T12:48:21Z,+ another update
2011-12-13T12:45:25Z,+ fix readme
2011-12-13T12:44:38Z,+ update repo info
2011-12-13T12:37:54Z,+ update readme
2011-12-06T10:19:35Z,DATAREDIS-80
2011-12-06T10:10:56Z,+ update to Spring Framework 3.1 RC2
2011-11-01T17:13:36Z,+ remove @Override annotations to allow the code to be compiled on 1.5 (though it requires JDK 6 for its collection support)
2011-11-01T16:43:01Z,DATAREDIS-79
2011-11-01T16:35:14Z,DATAREDIS-77
2011-10-27T18:50:27Z,DATAREDIS-77
2011-10-25T08:54:08Z,DATAREDIS-78
2011-10-25T08:53:14Z,+ fix source compatibility (1.6 - target compatibility is still 1.5)
2011-10-19T16:10:05Z,+ update changelog
2011-10-19T16:08:07Z,+ bump version
2011-10-19T16:07:45Z,1.0.0.RC1 Release
2011-10-19T13:18:21Z,+ upgrade some libraries
2011-10-12T13:33:24Z,+ upgrade to Spring 3.1 RC1
2011-10-08T19:21:08Z,+ improve cache implementation by adding a primitive monitor mechanism (backed by Redis)
2011-10-08T19:17:44Z,+ minor doc update
2011-07-27T08:49:32Z,+ add dedicated img spec
2011-07-27T08:46:01Z,DATAREDIS-75
2011-07-27T08:35:45Z,+ minor improvements to RedisMLC
2011-07-27T08:24:49Z,DATAREDIS-74
2011-07-27T07:48:22Z,+ add several fixes
2011-07-18T19:44:40Z,+ bump version
2011-07-18T19:42:51Z,+ change version to 1.0.0.M4
2011-07-18T18:11:55Z,+ another bunch of gradle updates
2011-07-18T17:39:15Z,+ improve deps
2011-07-18T16:26:33Z,+ update changelog again
2011-07-18T16:19:28Z,+ updated changelog
2011-07-18T16:07:10Z,+ minor updates to gradle build to fix some issues with the dist zip
2011-07-18T15:14:39Z,+ add jackson javadoc location
2011-07-18T14:43:14Z,+ add org.springframework.cache package
2011-07-18T09:42:32Z,DATAREDIS-68
2011-07-18T08:38:07Z,DATAREDIS-72
2011-07-15T16:26:23Z,DATAREDIS-72
2011-07-15T15:05:28Z,DATAREDIS-72
2011-07-06T17:37:49Z,+ update server path
2011-07-06T14:53:02Z,+ some Gradle fixes with uploads
2011-07-06T14:02:43Z,+ update gradle wrapper to 1.0-milestone-3
2011-07-06T13:39:45Z,docbook updates
2011-07-06T12:34:16Z,+ update gitignore
2011-07-06T12:33:51Z,+ fix some javadoc problems
2011-07-05T18:59:12Z,+ update pom generation
2011-07-05T18:32:49Z,+ gradle updates
2011-07-05T18:10:32Z,several gradle updates
2011-07-05T17:25:04Z,+ moved javadoc from docs to main file
2011-07-05T16:41:11Z,+ update readme
2011-07-05T16:38:31Z,+ update readme
2011-07-05T16:31:47Z,+ update some references
2011-07-05T16:18:31Z,+ renamed org.springframework.data.keyvalue.redis to o.s.d.redis
2011-07-04T19:14:39Z,Merge branch 'gradle-build-ng' of github.com:SpringSource/spring-data-keyvalue into initial_merge
2011-07-04T18:05:08Z,DATAKV-75
2011-07-04T15:14:32Z,DATAKV-75
2011-07-01T16:32:02Z,+ upgrade gradle files
2011-07-01T15:46:52Z,+ add package exclude
2011-07-01T12:34:01Z,Merge branch 'master' into gradle-build-ng
2011-07-01T12:28:39Z,+ readme file
2011-07-01T12:15:49Z,Merge branch 'jedis-20'
2011-07-01T12:11:53Z,DATAKV-74
2011-06-24T12:02:18Z,DATAKV-72
2011-06-22T17:58:18Z,fixed incorrect left/rightPop in RedisTemplate
2011-06-22T17:50:50Z,+ wrap up integration
2011-06-22T16:56:39Z,+ upgrade to Jedis 2.0.0 (first attempt)
2011-05-02T13:36:40Z,fix some init errors from last commit
2011-04-28T16:05:18Z,- remove ConnectionFactory constructor since its use was misinterpreted pretty much all the time
2011-04-28T16:03:15Z,DATAKV-67
2011-04-28T15:04:45Z,+ add dedicated section on configurating RJC
2011-04-28T14:56:56Z,DATAKV-68
2011-04-28T14:44:31Z,update .gitignore
2011-04-22T15:19:38Z,DATAKV-68
2011-04-22T15:18:34Z,+ add bug fix to key rename
2011-04-22T15:12:49Z,+ update manifest
2011-04-22T14:49:29Z,DATAKV-68
2011-04-21T18:49:49Z,+ add bug fix to key rename
2011-04-21T18:49:26Z,+ update gradle files to make the build work
2011-04-21T18:05:04Z,Merge branch 'master' into gradle-build-ng
2011-04-21T17:44:47Z,+ update tasks with deployed plugins
2011-04-21T15:52:47Z,+ fixed the upload task
2011-04-21T12:52:17Z,+ fixed archive creation
2011-04-21T12:17:26Z,+ another gradle update
2011-04-21T11:51:20Z,+ breakdown the scripts
2011-04-19T16:56:10Z,DATAKV-66
2011-04-15T17:44:58Z,DATAKV-58
2011-04-15T14:51:56Z,DATAKV-58
2011-04-15T12:58:16Z,DATAKV-58
2011-04-14T17:27:56Z,make Spring OXM optional
2011-04-14T16:53:55Z,DATAKV-63
2011-04-14T16:38:55Z,DATAKV-62
2011-04-14T12:49:46Z,+ fix problem causing atomic counters to reinitialize Redis values (even if no value was given)
2011-04-10T08:14:32Z,"Revert ""removed @Override annotations that cause problems in JDK 5 on interface methods"""
2011-04-08T02:08:54Z,removed @Override annotations that cause problems in JDK 5 on interface methods
2011-04-07T05:47:37Z,+ bump up version
2011-04-06T14:04:16Z,+ update changelog
2011-04-06T13:49:57Z,+ prepare 1.0.0.M3 release
2011-04-06T06:16:24Z,"Revert ""Revert ""+ upgrade to Rjc 0.6.4 (snapshot for now)"""""
2011-04-05T18:51:13Z,"Revert ""+ upgrade to Rjc 0.6.4 (snapshot for now)"""
2011-04-05T17:44:24Z,+ add RJC to the docs
2011-04-05T17:44:13Z,DATAKV-56
2011-04-05T17:33:18Z,+ remove pipeline support for now since none of the drivers support it properly
2011-04-05T17:29:46Z,+ update changelog for upcoming M3
2011-04-05T17:13:59Z,+ update readme
2011-04-05T17:12:04Z,fix minor typos
2011-03-31T07:13:42Z,+ upgrade to Rjc 0.6.4 (snapshot for now)
2011-03-30T17:05:52Z,+ upgrade to latest RJC (0.6.3)
2011-03-18T17:24:25Z,DATAKV-44
2011-03-18T17:08:43Z,DATAKV-44
2011-03-17T18:33:24Z,+ add select() to RedisOperations
2011-03-17T17:46:03Z,+ add move operation to RedisTemplate
2011-03-17T17:40:29Z,+ add move command
2011-03-17T16:26:00Z,DATAKV-37
2011-03-17T16:18:54Z,DATAKV-49
2011-03-17T12:47:20Z,DATAKV-49
2011-03-17T11:58:27Z,DATAKV-49
2011-03-17T11:56:53Z,+ rename the exceptions to be more consistent
2011-03-17T07:46:16Z,DATAKV-48
2011-03-16T14:30:37Z,DATAKV-46
2011-03-16T13:41:29Z,DATAKV-46
2011-03-16T13:26:02Z,+ update setRange signature
2011-03-16T13:24:51Z,DATAKV-46
2011-03-16T13:14:41Z,DATAKV-46
2011-03-16T12:54:07Z,DATAKV-46
2011-03-16T12:54:07Z,DATAKV-46
2011-03-16T12:53:58Z,DATAKV-46
2011-03-16T12:49:09Z,update value get/set operations
2011-03-16T12:48:49Z,DATAKV-46
2011-03-16T11:13:27Z,DATAKV-44
2011-03-16T07:49:07Z,DATAKV-46
2011-03-15T21:53:26Z,+ extracted cas rename logic into utility class
2011-03-15T21:43:02Z,+ add atomic key/check/rename to abstract redis collection (sort of messy)
2011-03-15T21:42:31Z,+ change exec return type to List<Object>
2011-03-15T20:11:57Z,+ update return signature for jedis exec
2011-03-15T19:53:48Z,DATAKV-44
2011-03-15T19:38:40Z,DATAKV-44
2011-03-15T19:36:45Z,+ update persist signature to return boolean instead of void
2011-03-15T18:29:59Z,+ improve connection cleanup in some tests
2011-03-15T18:29:40Z,DATAKV-44
2011-03-15T16:00:36Z,DATAKV-43
2011-03-15T13:00:02Z,+ arranged internal code better with respect to serialization util methods
2011-03-15T11:04:13Z,DATAKV-34
2011-03-15T10:40:16Z,DATAKV-34
2011-03-14T21:07:04Z,DATAKV-42
2011-03-14T21:02:15Z,DATAKV-41
2011-03-14T16:28:42Z,DATAKV-38
2011-03-14T14:38:13Z,+ remove unused internal class
2011-03-14T12:39:03Z,update poms
2011-03-14T12:32:05Z,DATAKV-38
2011-03-14T12:31:31Z,+ refactored RedisTemplate by breaking it into multiple classes
2011-03-14T10:37:31Z,+ fix return signature for closePipeline method
2011-03-14T10:26:13Z,DATAKV-38
2011-03-14T09:31:17Z,DATAKV-40
2011-03-13T17:48:44Z,+ update dependencies
2011-03-13T17:33:47Z,Merge branch 'master' into gradle-build
2011-03-13T17:32:41Z,Merge branch 'master' into gradle-build
2011-03-13T17:19:14Z,DATAKV-38
2011-03-11T19:29:38Z,+ minor NPE check (not needed but better to be safe)
2011-03-11T16:12:54Z,DATAKV-36
2011-03-11T16:12:51Z,+ update jackson and slf4j
2011-03-11T16:12:51Z,DATAKV-36
2011-03-11T16:12:47Z,DATAKV-36
2011-03-11T16:12:42Z,DATAKV-36
2011-03-11T16:12:39Z,DATAKV-36
2011-03-11T16:12:36Z,DATAKV-36
2011-03-11T16:12:24Z,DATAKV-36
2011-03-11T16:12:24Z,DATAKV-36
2011-03-11T16:12:24Z,DATAKV-36
2011-03-11T16:09:33Z,+ fix bug in sort param initialization
2011-03-11T16:09:18Z,+ fix small init bug
2011-03-07T12:49:53Z,DATAKV-36
2011-03-03T11:15:05Z,+ several adjustments to the intersect/diff signatures
2011-03-01T15:43:16Z,+ add overloaded delete/watch operation for single key invocations
2011-02-25T10:02:52Z,+ fix project description
2011-02-24T18:58:57Z,+ small commit
2011-02-24T18:58:06Z,+ improve getAndXXX operations (taking advantage of the increment operation which is already atomic).
2011-02-11T16:49:35Z,DATAKV-34
2011-02-11T16:47:23Z,+ improve handling of Jedis exceptions
2011-02-11T16:47:02Z,+ add detection for Jredis ClientRUntimeException
2011-02-10T16:53:08Z,+ bump version to BUILD-SNAPSHOT
2011-02-10T16:31:17Z,+ update readme + changelog
2011-02-10T16:23:18Z,+ exclude empty package from javadoc
2011-02-10T16:11:58Z,+ update authors
2011-02-10T16:11:11Z,+ beautify XML schema rendering
2011-02-10T16:08:38Z,+ change tabs into spaces for better reference docs rendering
2011-02-10T16:07:53Z,preparing for 1.0.0.M2
2011-02-10T14:58:44Z,+ update changelog for M2 release
2011-02-10T14:58:29Z,+ fix javadoc warnings
2011-02-09T19:06:14Z,Updated changelog
2011-02-09T19:04:56Z,Updated changelog
2011-02-09T16:51:36Z,+ fix ssh task by adding a repository for all tasks
2011-02-09T13:01:52Z,+ align maven group Id
2011-02-09T11:38:41Z,+ add several tweaks to the css/xsl
2011-02-09T11:38:20Z,+ change tabs into spaces for better reference docs rendering
2011-02-09T11:37:26Z,+ fix admon path (from admons to admon)
2011-02-09T11:02:30Z,+ html.css has been replaced by manual.css
2011-02-09T07:59:32Z,+ javadoc tweaks
2011-02-09T07:59:06Z,+ fix some javadoc warnings (ironically some still show up)
2011-02-09T07:42:55Z,+ add local maven repository
2011-02-08T17:50:31Z,add pom.xml to .gitignore
2011-02-08T17:49:36Z,+ replace placeholder for now with actual value
2011-02-08T17:49:14Z,+ remove serial warnings
2011-02-08T17:48:34Z,+ upgrade reference to docbook 5.0
2011-02-08T16:30:28Z,+ remove spring-data-keyvalue-parent
2011-02-08T16:29:30Z,+ javadoc tweaks
2011-02-08T13:12:13Z,various tweaks
2011-02-08T13:11:40Z,+ fix some javadoc warnings (ironically some still show up)
2011-02-08T11:13:04Z,+ adjust settings accordingly to spring-gradle-build
2011-02-08T11:08:50Z,+ add buildSrc module
2011-02-08T11:06:14Z,+ rearrange docs folder
2011-02-08T10:48:58Z,+ small tweaks
2011-02-08T09:57:02Z,+ add automatic property expansion in manifest
2011-02-07T19:05:50Z,+ add default gradle build dir to .gitignore
2011-02-07T16:46:07Z,+ add springsource repository
2011-02-04T21:13:14Z,Added Spring Integration Gradle helpers.
2011-02-04T20:34:49Z,Fix pipeline in JedisConnection
2011-02-04T19:55:19Z,Change JedisConnection to use pipelining
2011-02-04T18:43:02Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue into gradle-build
2011-02-04T18:42:30Z,First pass at adding Gradle as build tool
2011-02-04T16:41:16Z,+ update to Jedis 1.5.2
2011-02-01T18:17:45Z,add docs on StringConnection/Template and the serializers
2011-01-31T12:28:05Z,DATAKV-32
2011-01-31T11:48:06Z,DATAKV-32
2011-01-31T11:47:34Z,DATAKV-32
2011-01-31T11:28:06Z,+ remove some compiler warnings
2011-01-31T11:24:37Z,DATAKV-32
2011-01-31T11:23:01Z,+ update to latest Jedis version (add support for rich exceptions)
2011-01-31T08:39:17Z,+ update to latest Jedis exception improvements
2011-01-28T16:46:00Z,+ enable binary pubsub test
2011-01-28T16:45:45Z,+ finished adding integration tests for OXM support (XStream used in tests)
2011-01-28T15:39:25Z,+ add OxmConverter serializer
2011-01-28T06:59:07Z,+ readd snapshot repo for Jedis
2011-01-27T18:14:44Z,DATAKV-26
2011-01-27T17:27:24Z,+ quick rename per user comments
2011-01-27T17:23:33Z,DATAKV-26
2011-01-27T16:12:03Z,+ propagate session changes to RedisAtomicLong as well
2011-01-27T12:20:13Z,+ introduce Session callback to allow the same connection to be reused
2011-01-26T16:45:00Z,DATAKV-27
2011-01-25T12:33:14Z,DATAKV-23
2011-01-25T12:29:25Z,DATAKV-28
2011-01-25T12:21:45Z,DATAKV-28
2011-01-25T11:33:24Z,DATAKV-25
2011-01-24T21:19:12Z,+ add Jedis public snapshot repo
2011-01-24T20:10:32Z,DATAKV-25
2011-01-24T19:53:34Z,+ improve shutdown of Redis container (skipped waiting if the container is not started)
2011-01-24T19:52:51Z,DATAKV-25
2011-01-24T16:55:12Z,DATAKV-24
2011-01-24T15:26:58Z,DATAKV-23
2011-01-21T19:59:01Z,+ renamed get[X]Ops to -opsFor[X]
2011-01-21T19:26:06Z,+ add a delay to improve test synchronization
2011-01-21T19:18:08Z,+ add another convenience method on message container
2011-01-21T18:27:05Z,+ improve Message container behaviour by waiting (as much as possible) for the initial subscription to complete
2011-01-21T18:09:58Z,+ fix NPE caused when calling addMessageListener before afterPropertiesSet()
2011-01-21T18:03:56Z,+ change default serializer for MessageListener adapter (since messages are usually strings)
2011-01-21T18:02:56Z,+ fix jedis issue 82
2011-01-21T17:34:08Z,+ fixed problem caused by message refactoring
2011-01-21T16:48:39Z,DATAKV-23
2011-01-21T16:48:13Z,fix publish bug in RedisTemplate
2011-01-20T17:18:19Z,fix several methods in JedisConnection when dealing with queued connections
2011-01-20T16:17:08Z,DATAKV-14
2011-01-20T15:11:32Z,+ update DefaultMessage to better reflect the ongoing conventions
2011-01-20T15:10:31Z,+ rename Message#getPayload to Message#getBody
2011-01-20T15:09:29Z,switch message with channel on the low level publish
2011-01-20T11:39:39Z,+ fixed pool support for JRedis
2011-01-20T10:58:52Z,DATAKV-19
2011-01-18T20:22:05Z,DATAKV-22
2011-01-18T18:52:27Z,DATAKV-22
2011-01-18T18:43:05Z,DATAKV-22
2011-01-18T18:42:24Z,DATAKV-22
2011-01-18T18:31:07Z,DATAKV-22
2011-01-18T18:29:13Z,DATAKV-22
2011-01-18T18:27:22Z,DATAKV-22
2011-01-14T17:36:08Z,DATAKV-22
2011-01-14T16:55:13Z,DATAKV-22
2011-01-14T15:47:21Z,DATAKV-22
2011-01-14T14:26:35Z,Merge commit 'abfb824f17d0e3aafb54ea8766a26ec8c27c5144' into PubSub
2011-01-14T11:45:58Z,DATAKV-22
2011-01-14T10:55:46Z,DATAKV-22
2011-01-14T10:36:43Z,+ fix incorrect copyright update
2011-01-14T10:31:20Z,DATAKV-22
2011-01-14T10:30:46Z,Merge commit '4db15d3645cb21666d3e5d33006f05390a5947a1' into PubSub
2011-01-13T18:49:40Z,+ add constructor signature from super class
2011-01-13T18:40:22Z,"index on PubSub: c16901d DATAKV-22 + RedisListeningContainer updates - registration is done, still need to handle unregistration and initial batching of subscribe and psubscribe"
2011-01-13T18:34:32Z,DATAKV-22
2011-01-13T17:02:04Z,DATAKV-22
2011-01-13T13:08:48Z,+ update copyright headers
2011-01-13T13:08:31Z,DATAKV-22
2011-01-12T20:40:08Z,DATAKV-22
2011-01-11T22:12:50Z,DATAKV-22
2011-01-11T22:12:47Z,DATAKV-22
2011-01-11T22:12:43Z,DATAKV-22
2011-01-11T22:12:40Z,DATAKV-22
2011-01-11T22:12:31Z,DATAKV-22
2011-01-11T22:12:24Z,DATAKV-22
2011-01-11T22:12:10Z,+ add integration test for info() method
2011-01-10T16:31:45Z,+ add integration test for info() method
2011-01-10T16:25:55Z,+ add support for most Redis server commands
2011-01-10T15:44:37Z,+ add support for zset count
2011-01-10T12:21:59Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2011-01-10T12:20:54Z,+ add support for [x]pushX on list operations
2011-01-10T12:15:58Z,+ add support for [x]pushX commands on RedisConnection
2011-01-10T12:03:51Z,+ add support for linsert (as left/right push on RedisTemplate)
2011-01-10T11:46:40Z,+ add support for the new list index command
2011-01-10T11:22:23Z,+ add putIfAbsent on Hash operations
2011-01-10T11:14:33Z,+ renamed some of the hash operations to better follow the Map naming conventions
2011-01-10T11:06:31Z,DATAKV-17
2011-01-10T10:49:56Z,+ add new Redis 2.2 String operations on ValueOperations and RedisTemplate (bit operations still not added)
2011-01-10T10:39:22Z,"+ add support for Redis 2.2 String commands (get/set bit, get/set range and strlen)"
2011-01-07T20:29:56Z,Added RiakClassLoader and helper (undocumented).
2011-01-07T20:28:55Z,"Removed SLF4J from manifest template, added ignoreNotFound convenience property for turning off 404 error messages in RestTemplate."
2011-01-07T20:05:44Z,"Tweaked manifest template, removed SLF4J from pom.xml."
2011-01-07T19:52:18Z,"Changed logging to commons-logging, added package documentation, fixes for cyclic dependencies, other bug fixes."
2011-01-07T17:11:51Z,+ add missing file
2011-01-07T16:56:56Z,+ upgrade to Jedis 1.5.1
2011-01-03T17:19:32Z,Tweaked docs
2011-01-03T14:18:49Z,Tweaks for tests.
2010-12-29T20:35:28Z,Added break statement.
2010-12-29T20:32:12Z,Added break statement.
2010-12-29T20:28:48Z,Switched to using enums rather than String.equals() on method names.
2010-12-29T03:42:37Z,"More fixes for NPEs when getting vclock info, fix for duplicate results in RiakBuilder."
2010-12-28T21:27:56Z,"Fixes for RiakBuilder and templates, update docbook docs."
2010-12-27T14:07:00Z,"Fixes for using custom ClassLoaders, try/catch for getting metadata"
2010-12-23T19:14:22Z,Added suppress warnings annos.
2010-12-23T19:09:33Z,"Changed the RiakBuilder to return the results of the operation, accumulate all results of all operations on the main closure, tweak the README."
2010-12-22T22:54:27Z,Changed each to foreach in README.
2010-12-22T22:49:15Z,Tweaked README to introduce Map/Reduce functionality in Groovy DSL.
2010-12-22T22:40:19Z,"Implement Map/Reduce for AsyncRiakTemplate, Groovy DSL, nesting operations into a node that serves as a default bucket."
2010-12-21T22:16:21Z,Tweak README
2010-12-21T22:06:24Z,"Tweaked README to cover batch updates with Groovy DSL, added getAsType"
2010-12-21T21:13:46Z,"Tweaking the specs to make more concise, use 'it' instead of v ->"
2010-12-21T20:43:44Z,Tweaked README to cover new Groovy DSL stuff.
2010-12-21T20:17:00Z,"Added PUT for generating IDs to AsyncRiakTemplate, put and each on RiakBuilder, bucket/key on metadata, fixes in both template styles to accommodate new metadata."
2010-12-21T17:33:35Z,Forgot a break statement.
2010-12-21T17:30:45Z,Tweaked setting initial bucketKeyResolvers
2010-12-21T17:26:34Z,Better type conversion when stored object type differs from requested type. Fixes for updates that require the vclock to be sent back to Riak for object updates.
2010-12-20T21:33:33Z,Added README.
2010-12-20T21:04:18Z,Tweaked manifest template.
2010-12-20T21:00:33Z,"Added asynchronous version of RiakTemplate, Groovy DSL for data access."
2010-12-16T20:13:43Z,"Lots more documentation of Map/Reduce, Link Walking, and bucket schema updating."
2010-12-15T21:49:55Z,+ fixed pom versioning problem
2010-12-15T18:56:19Z,+ bump Riak version properly this time
2010-12-15T18:53:05Z,+ aggregate changelogs for M2
2010-12-15T18:51:02Z,bump riak version to M2-SNAPSHOT
2010-12-15T18:39:52Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-15T18:37:45Z,Riak 1.0.0.M1 release
2010-12-15T17:24:52Z,Tweaked docs on letting Riak generate IDs
2010-12-15T17:11:00Z,Added a put() method for saving objects with generated IDs
2010-12-15T17:03:09Z,Added a put() method for saving objects and letting Riak generate an ID.
2010-12-15T16:52:39Z,Tweaked version number to 1.0.0.M1
2010-12-15T16:25:20Z,Added changelog
2010-12-15T10:19:43Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-15T10:14:27Z,+ update changelog
2010-12-15T10:14:15Z,+ atomic counters support reading values from the backing store (rather then always use 0)
2010-12-15T10:07:32Z,+ changed pooling to usePool for Jedis and JRedis connections
2010-12-14T20:53:33Z,Tweaking reference docs for Riak support.
2010-12-14T20:37:09Z,Added docbook documentation for Riak support
2010-12-13T22:45:34Z,added serialVersionUID
2010-12-13T22:41:28Z,Added activation jar to pom
2010-12-13T22:37:28Z,Added java.io and Spring IO resource abstractions
2010-12-13T16:13:47Z,+ update jedis to 1.5 final
2010-12-13T12:45:33Z,+ bump version M2-SNAPHOT (except Riak who's still on M1)
2010-12-13T11:50:22Z,+ bump version to M1
2010-12-13T11:49:56Z,+ fix some minor javadoc problems
2010-12-13T11:29:37Z,+ add changelog for redis
2010-12-13T11:29:13Z,+ minor OSGi template typo
2010-12-13T11:18:37Z,+ fix OSGi template typo
2010-12-13T11:01:47Z,+ replace tabs with spaces (for better code rendering)
2010-12-13T10:48:20Z,+ wrap up documentation
2010-12-13T10:23:30Z,+ add template docs
2010-12-13T08:35:06Z,+ add more redis content
2010-12-13T08:34:27Z,+ improve docbook generation with respect to highlighting
2010-12-11T19:08:38Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-11T19:08:10Z,+ add more Redis configuration
2010-12-11T19:07:48Z,+ improved configuration of jredis and jedis instances
2010-12-10T17:09:36Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-10T17:09:23Z,Turning off tests (yet again).
2010-12-10T17:07:07Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-10T17:06:35Z,+ add draft Redis docs
2010-12-10T17:06:18Z,+ add introduction to Spring Data Key Value
2010-12-10T17:02:56Z,Tweaking spec tests.
2010-12-10T17:00:54Z,Trying to turn on tests again.
2010-12-10T17:00:11Z,"Added linkWalkAsType() method, added spec test for it, also added cache-busting logic to M/R tests."
2010-12-09T19:31:49Z,Testing on build box is hopelessly broken. Turning tests off for good.
2010-12-09T19:28:56Z,Changing how Riak is started in tests.
2010-12-09T19:24:54Z,Turning tests on.
2010-12-09T19:07:21Z,Turning off tests again.
2010-12-09T18:59:23Z,Trying to get M/R tests to pass on build box.
2010-12-09T18:53:29Z,Setting default QosParameters for tests.
2010-12-09T18:46:46Z,"Adding spec for RiakKeyValueTemplate, turning on tests."
2010-12-09T11:38:12Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-09T11:37:18Z,+ rename SimpleRedisSerializer to JdkSerializationRedisSerializer
2010-12-09T00:23:59Z,Turned off tests.
2010-12-09T00:22:13Z,Triggering build.
2010-12-08T22:45:26Z,Change path to Riak exe.
2010-12-08T22:42:41Z,"Turning on tests, adding hooks to start and stop Riak server."
2010-12-08T22:18:17Z,Turning off tests.
2010-12-08T22:14:13Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-08T22:13:58Z,"Split template into two variants, added tests back in, minor tweaks."
2010-12-08T21:23:59Z,+ add append and substract operations
2010-12-08T21:02:28Z,+ add discard and unwatch operations
2010-12-08T20:55:54Z,rename exists to hasKey()
2010-12-08T20:52:45Z,+ add incrementScore to zset operations
2010-12-08T20:47:21Z,+ rename diff to differentiate
2010-12-08T20:46:45Z,+ add move and random member to set operations
2010-12-08T20:39:53Z,+ add pop to set operations
2010-12-08T20:34:25Z,add rightPopLeftPush to list operations
2010-12-08T20:28:08Z,+ add missing getOperation to bound ops interfaces
2010-12-08T20:10:29Z,+ added javadocs to dedicated ops
2010-12-08T19:28:49Z,+ renamed methods on template to better convey the meaning
2010-12-07T18:25:53Z,+ hopefully finally finished with the javadocs
2010-12-07T18:07:09Z,+ implementing missing constructor functionality when specifying the host or the port for JRedis
2010-12-07T18:06:38Z,+ and even more javadocs
2010-12-07T17:39:48Z,+ and yet more javadocs
2010-12-07T17:00:06Z,+ more javadocs added
2010-12-07T16:32:03Z,+ add javadocs
2010-12-07T15:45:33Z,+ eliminate API tangle by using interfaces rather then concrete classes
2010-12-07T15:36:08Z,+ remove more compiler warnings
2010-12-07T15:35:50Z,+ add RedisCollection interface
2010-12-07T14:25:46Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-07T14:25:24Z,+ change increment return type from V to Long (since we cannot guarantee transformation at this point)
2010-12-07T14:21:21Z,+ update APIs to improve the generified usage
2010-12-07T11:31:11Z,+ several API improvements
2010-12-07T10:55:23Z,DATAKV-8
2010-12-07T10:24:53Z,DATAKV-8
2010-12-06T19:22:06Z,DATAKV-8
2010-12-06T18:16:26Z,+ upgrade to Jedis 1.5 RC2
2010-12-06T17:32:48Z,+ refactored util package into support collections and atomic
2010-12-06T15:11:42Z,"Better exception handling, added checked exception on invalid conversion, tweaked javadoc."
2010-12-06T14:44:09Z,DATAKV-12
2010-12-06T09:55:52Z,DATAKV-12
2010-12-06T09:49:21Z,DATAKV-11
2010-12-06T09:05:27Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-06T09:04:48Z,DATAKV-10
2010-12-03T20:54:46Z,"Updated copyright, added call to containsKey() on descendants check."
2010-12-03T18:47:17Z,DATAKV-9
2010-12-03T15:15:23Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-03T15:00:00Z,+ eliminate base64 encoding from StringRedisSerializer
2010-12-03T14:59:41Z,+ add fix between jedis/jredis on zrank
2010-12-03T14:58:53Z,+ update tests to include jredis driver
2010-12-03T14:58:20Z,+ add base64 encoding to deal with out of band byte arrays (for JRedis)
2010-12-03T14:57:13Z,use a separate jredis fork since the latest snapshot doesn't work with the latest JRedis releases
2010-12-03T14:56:30Z,+ minor update to README.md
2010-12-03T14:25:35Z,Renamed package
2010-12-03T12:34:51Z,and another Maven update
2010-12-03T12:06:31Z,+ update README.md
2010-12-03T11:18:53Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-03T11:18:25Z,+ found recipe for generating project javadocs
2010-12-02T22:59:04Z,Merge remote branch 'origin/master'
2010-12-02T22:47:46Z,Update JavaDoc URL
2010-12-02T21:04:59Z,Added quick instructions to README
2010-12-02T17:42:59Z,+ disable test for JRedis (for now)
2010-12-02T17:39:48Z,+ update README.md
2010-12-02T17:35:17Z,update README.md
2010-12-02T17:33:31Z,+ update README.md
2010-12-02T17:28:46Z,+ update README.md
2010-12-02T17:19:04Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-02T17:16:22Z,+ add Readme in Markdown
2010-12-02T15:56:43Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
2010-12-02T15:56:32Z,Added QosParameters
2010-12-02T12:05:11Z,+ update jar plugin to fix ignored manifest on latest Maven installs
2010-12-02T12:04:36Z,+ replaced usage of int/Integers to long/Long for consistent results between x86/x64 Redis instances
2010-11-30T19:42:56Z,+ renamed length to size on Hash ops
2010-11-30T19:40:54Z,+ renamed length to size on List contract
2010-11-30T19:38:32Z,Merge branch 'master' of github.com:SpringSource/spring-data-keyvalue
